timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,roll_setpoint,roll_measurement,roll_command,yaw_setpoint,yaw_measurement,yaw_command,throttle
7.358,0.012,-2.285,-11.298,0.228,-2.340,0.934,-6.609,0.495,-2.718,-0.050,306.398
7.371,0.011,-2.162,-11.295,0.201,-2.020,0.934,-6.565,0.347,-2.723,-0.016,306.398
7.385,0.012,-1.525,-11.292,0.153,-2.048,0.933,-6.590,0.020,-2.722,-0.041,306.398
7.412,0.011,-2.279,-11.291,0.228,-2.763,0.934,-6.670,-0.123,-2.732,0.012,306.398
7.425,0.011,-1.528,-11.291,0.131,-1.775,0.935,-6.566,-0.039,-2.735,0.011,306.398
7.439,0.012,-2.146,-11.293,0.223,-2.426,0.931,-6.655,0.754,-2.738,-0.084,306.398
7.452,0.011,-2.355,-11.294,0.236,-2.702,0.934,-6.678,0.134,-2.741,-0.013,306.398
7.466,0.012,-2.416,-11.292,0.213,-1.844,0.934,-6.579,0.083,-2.741,-0.018,306.398
7.480,0.012,-1.413,-11.294,0.141,-2.000,0.928,-6.619,0.579,-2.745,-0.058,306.398
7.493,0.011,-2.380,-11.296,0.246,-2.945,0.929,-6.695,0.369,-2.747,-0.028,306.398
7.520,0.011,-1.617,-11.295,0.123,-1.817,0.927,-6.685,0.470,-2.750,-0.042,306.398
7.534,0.012,-1.998,-11.299,0.267,-2.947,0.926,-6.707,-0.159,-2.755,0.011,306.398
7.547,0.011,-2.675,-11.299,0.237,-2.085,0.929,-6.632,0.204,-2.758,-0.025,306.398
7.561,0.012,-1.867,-11.299,0.199,-1.760,0.927,-6.599,0.626,-2.762,-0.050,306.398
7.575,0.012,-1.796,-11.300,0.180,-2.646,0.925,-6.714,-0.030,-2.765,0.003,306.398
7.588,0.011,-2.395,-11.301,0.261,-2.074,0.926,-6.670,0.410,-2.765,-0.053,306.398
7.614,0.011,-1.913,-11.300,0.178,-1.984,0.924,-6.675,-0.145,-2.770,0.015,306.398
7.628,0.012,-2.200,-11.301,0.232,-2.259,0.924,-6.690,0.350,-2.772,-0.046,306.398
7.641,0.011,-2.267,-11.303,0.227,-2.463,0.924,-6.718,0.271,-2.776,-0.027,306.398
7.655,0.012,-2.555,-11.302,0.255,-1.808,0.925,-6.657,0.298,-2.779,-0.030,306.398
7.668,0.011,-1.600,-11.300,0.173,-2.478,0.923,-6.730,0.240,-2.780,-0.032,306.398
7.682,0.012,-1.998,-11.303,0.200,-2.456,0.923,-6.732,0.863,-2.780,-0.070,306.398
7.710,0.012,-1.379,-11.301,0.138,-1.540,0.925,-6.650,-0.259,-2.783,0.026,306.398
7.723,0.011,-2.067,-11.304,0.210,-2.575,0.925,-6.721,0.516,-2.786,-0.034,306.398
7.737,0.012,-2.471,-11.303,0.263,-2.731,0.926,-6.790,0.144,-2.791,-0.021,306.398
7.751,0.012,-2.048,-11.299,0.205,-1.946,0.929,-6.705,0.093,-2.796,-0.009,306.398
7.764,0.011,-1.204,-11.299,0.120,-2.051,0.925,-6.719,0.430,-2.797,-0.043,306.398
7.778,0.012,-2.693,-11.301,0.264,-2.790,0.929,-6.769,0.451,-2.800,-0.032,306.398
7.805,0.011,-1.572,-11.296,0.136,-1.706,0.930,-6.687,0.517,-2.806,-0.043,306.398
7.818,0.011,-2.560,-11.301,0.261,-2.730,0.931,-6.811,0.394,-2.809,-0.052,306.398
7.832,0.012,-2.286,-11.300,0.226,-2.300,0.933,-6.759,0.019,-2.811,0.002,306.398
7.845,0.011,-2.251,-11.300,0.202,-1.535,0.931,-6.690,0.531,-2.814,-0.049,306.398
7.859,0.012,-1.916,-11.300,0.192,-2.541,0.929,-6.800,0.213,-2.816,-0.021,306.398
7.873,0.012,-2.175,-11.301,0.227,-2.335,0.932,-6.769,0.143,-2.818,-0.016,306.398
7.886,0.011,-2.040,-11.301,0.204,-2.154,0.933,-6.765,0.559,-2.822,-0.067,306.398
7.913,0.011,-1.834,-11.299,0.188,-2.460,0.932,-6.794,0.216,-2.823,-0.030,306.398
7.927,0.012,-2.296,-11.301,0.238,-2.166,0.933,-6.781,0.623,-2.825,-0.077,306.398
7.940,0.011,-2.297,-11.300,0.219,-1.784,0.934,-6.746,-0.052,-2.831,0.024,306.398
7.954,0.012,-1.799,-11.299,0.180,-2.655,0.933,-6.840,-0.065,-2.833,0.006,306.398
7.968,0.012,-2.080,-11.303,0.208,-2.015,0.932,-6.781,0.860,-2.835,-0.077,306.398
7.981,0.011,-2.659,-11.302,0.253,-2.768,0.933,-6.839,0.581,-2.837,-0.047,306.398
8.007,0.011,-1.862,-11.302,0.194,-2.338,0.930,-6.821,0.817,-2.837,-0.076,306.398
8.021,0.012,-2.785,-11.302,0.279,-2.626,0.933,-6.861,0.043,-2.842,-0.004,306.398
8.034,0.011,-2.252,-11.301,0.195,-1.699,0.935,-6.748,0.065,-2.845,-0.006,306.398
8.048,0.012,-1.489,-11.303,0.204,-2.028,0.931,-6.890,0.423,-2.849,-0.048,306.398
8.061,0.011,-2.533,-11.305,0.251,-2.893,0.933,-6.883,0.306,-2.852,-0.022,306.398
8.075,0.012,-2.544,-11.302,0.253,-1.864,0.932,-6.801,0.141,-2.853,-0.022,306.398
8.099,0.011,-2.640,-11.305,0.264,-2.745,0.930,-6.901,0.332,-2.858,-0.033,306.398
8.112,0.011,-2.209,-11.302,0.207,-1.559,0.930,-6.776,0.375,-2.860,-0.039,306.398
8.126,0.012,-1.469,-11.305,0.147,-2.271,0.928,-6.864,0.216,-2.865,-0.022,306.398
8.140,0.012,-2.548,-11.309,0.283,-2.640,0.932,-6.891,0.138,-2.867,-0.032,306.398
8.153,0.011,-2.480,-11.306,0.248,-1.918,0.934,-6.836,0.341,-2.870,-0.034,306.398
8.167,0.012,-1.738,-11.309,0.174,-1.723,0.933,-6.822,0.015,-2.876,-0.001,306.398
8.194,0.011,-2.498,-11.310,0.251,-2.353,0.933,-6.880,0.637,-2.878,-0.065,306.398
8.207,0.011,-2.070,-11.311,0.207,-2.014,0.934,-6.865,0.300,-2.881,-0.030,306.398
8.221,0.012,-2.021,-11.310,0.180,-2.001,0.933,-6.893,0.095,-2.883,-0.023,306.398
8.234,0.011,-1.799,-11.312,0.216,-2.446,0.933,-6.920,0.677,-2.883,-0.069,306.398
8.248,0.012,-2.524,-11.313,0.259,-2.410,0.935,-6.888,0.966,-2.882,-0.077,306.398
8.262,0.012,-2.335,-11.310,0.204,-1.793,0.933,-6.872,0.207,-2.881,-0.017,306.398
8.275,0.011,-1.510,-11.309,0.158,-2.368,0.929,-6.936,0.152,-2.881,-0.030,306.398
8.302,0.011,-2.702,-11.308,0.204,-2.194,0.932,-6.922,-0.064,-2.892,0.013,306.398
8.316,0.012,-1.015,-11.307,0.086,-1.850,0.932,-6.892,-0.179,-2.896,0.017,306.398
8.329,0.011,-2.607,-11.310,0.270,-2.542,0.930,-6.958,0.752,-2.899,-0.074,306.398
8.343,0.012,-2.336,-11.309,0.234,-2.389,0.932,-6.948,0.218,-2.901,-0.022,306.398
8.357,0.012,-2.087,-11.307,0.176,-1.625,0.930,-6.884,-0.021,-2.902,-0.011,306.398
8.370,0.011,-1.771,-11.309,0.177,-2.386,0.926,-6.958,0.726,-2.905,-0.073,306.398
8.396,0.011,-2.282,-11.304,0.228,-1.323,0.930,-6.860,0.122,-2.910,-0.012,306.398
8.410,0.012,-1.616,-11.305,0.145,-2.264,0.927,-6.979,0.509,-2.916,-0.038,306.398
8.423,0.011,-2.574,-11.304,0.272,-2.651,0.929,-7.010,0.187,-2.917,-0.027,306.398
8.437,0.012,-2.094,-11.301,0.203,-1.823,0.930,-6.918,0.297,-2.918,-0.045,306.398
8.450,0.011,-1.884,-11.301,0.188,-1.879,0.928,-6.933,0.289,-2.924,-0.029,306.398
8.464,0.012,-2.099,-11.303,0.227,-2.756,0.930,-7.006,0.093,-2.926,-0.014,306.398
8.492,0.011,-2.054,-11.302,0.205,-1.882,0.928,-6.948,0.591,-2.932,-0.059,306.398
8.505,0.011,-2.210,-11.302,0.197,-2.342,0.925,-7.026,-0.042,-2.933,0.007,306.398
8.519,0.012,-2.121,-11.303,0.212,-2.098,0.927,-6.979,0.564,-2.933,-0.056,306.398
8.533,0.012,-2.121,-11.303,0.212,-2.215,0.927,-6.995,0.501,-2.938,-0.050,306.398
8.546,0.011,-2.199,-11.301,0.220,-1.687,0.929,-6.946,-0.040,-2.940,0.004,306.398
8.560,0.012,-1.741,-11.302,0.174,-2.245,0.927,-7.008,0.415,-2.939,-0.042,306.398
8.590,0.011,-2.537,-11.307,0.281,-2.789,0.930,-7.030,0.182,-2.945,-0.007,306.398
8.603,0.011,-2.076,-11.305,0.208,-1.777,0.930,-6.976,-0.121,-2.947,0.012,306.398
8.617,0.012,-1.552,-11.307,0.155,-2.320,0.927,-7.035,0.415,-2.950,-0.041,306.398
8.630,0.011,-2.588,-11.308,0.246,-2.574,0.931,-7.057,0.293,-2.955,-0.014,306.398
8.643,0.011,-2.306,-11.305,0.190,-1.854,0.933,-6.980,0.211,-2.956,-0.031,306.398
8.657,0.012,-1.292,-11.305,0.227,-2.121,0.929,-7.075,0.659,-2.957,-0.068,306.398
8.670,0.011,-2.643,-11.307,0.264,-2.809,0.932,-7.101,0.295,-2.957,-0.030,306.398
8.697,0.011,-1.484,-11.302,0.148,-1.790,0.930,-7.009,0.386,-2.965,-0.039,306.398
8.711,0.012,-1.974,-11.305,0.263,-2.881,0.931,-7.111,0.211,-2.968,-0.022,306.398
8.724,0.011,-2.987,-11.304,0.263,-2.248,0.935,-7.051,0.175,-2.970,-0.015,306.398
8.738,0.012,-1.982,-11.305,0.184,-1.756,0.933,-7.013,0.448,-2.974,-0.039,306.398
8.752,0.012,-1.801,-11.308,0.180,-2.400,0.932,-7.089,0.231,-2.977,-0.023,306.398
8.765,0.011,-2.491,-11.310,0.252,-2.457,0.933,-7.100,0.031,-2.979,-0.009,306.398
8.791,0.011,-1.848,-11.308,0.178,-2.115,0.932,-7.087,0.057,-2.986,0.011,306.398
8.805,0.012,-2.053,-11.309,0.208,-2.803,0.931,-7.144,0.320,-2.987,-0.041,306.398
8.818,0.011,-2.158,-11.310,0.245,-1.893,0.932,-7.072,0.545,-2.991,-0.032,306.398
8.832,0.012,-2.334,-11.307,0.212,-1.912,0.932,-7.068,0.231,-2.994,-0.015,306.398
8.845,0.011,-1.425,-11.307,0.143,-2.276,0.932,-7.110,0.040,-2.994,-0.004,306.398
8.859,0.012,-2.070,-11.308,0.236,-2.487,0.930,-7.139,0.876,-2.995,-0.087,306.398
8.887,0.011,-2.037,-11.302,0.197,-2.417,0.931,-7.136,-0.086,-2.996,-0.010,306.398
8.900,0.011,-1.653,-11.306,0.165,-1.848,0.930,-7.087,0.509,-2.998,-0.051,306.398
8.914,0.012,-2.713,-11.304,0.271,-2.976,0.932,-7.204,0.540,-3.001,-0.054,306.398
8.928,0.012,-1.915,-11.302,0.201,-2.050,0.933,-7.089,0.181,-3.002,-0.003,306.398
8.941,0.011,-1.938,-11.302,0.180,-1.948,0.929,-7.122,0.558,-3.002,-0.074,306.398
8.955,0.012,-2.189,-11.304,0.252,-2.914,0.929,-7.203,0.225,-3.007,-0.006,306.398
8.983,0.012,-1.888,-11.299,0.167,-1.349,0.932,-7.065,0.360,-3.016,-0.040,306.398
8.996,0.011,-1.779,-11.302,0.178,-2.949,0.930,-7.231,0.361,-3.019,-0.015,306.398
9.010,0.012,-2.657,-11.301,0.267,-2.249,0.936,-7.142,0.189,-3.020,-0.016,306.398
9.024,0.012,-2.397,-11.300,0.217,-1.745,0.935,-7.112,0.538,-3.021,-0.056,306.398
9.037,0.011,-1.737,-11.303,0.174,-2.272,0.930,-7.179,0.289,-3.025,-0.029,306.398
9.051,0.012,-2.227,-11.304,0.218,-2.661,0.935,-7.210,0.244,-3.025,-0.027,306.398
9.064,0.011,-2.462,-11.301,0.245,-1.929,0.936,-7.146,0.640,-3.027,-0.066,306.398
9.091,0.011,-2.258,-11.302,0.226,-2.500,0.935,-7.222,0.187,-3.031,-0.019,306.398
9.105,0.012,-2.214,-11.303,0.217,-2.542,0.934,-7.207,0.720,-3.033,-0.065,306.398
9.118,0.011,-2.081,-11.304,0.217,-2.026,0.934,-7.189,0.241,-3.036,0.006,306.398
9.132,0.012,-2.086,-11.302,0.191,-2.044,0.934,-7.206,0.067,-3.036,-0.015,306.398
9.146,0.012,-1.862,-11.305,0.214,-2.432,0.936,-7.245,0.535,-3.038,-0.064,306.398
9.159,0.011,-2.390,-11.307,0.236,-2.601,0.939,-7.244,0.308,-3.042,-0.024,306.398
9.185,0.011,-1.631,-11.305,0.186,-2.401,0.934,-7.246,0.358,-3.048,-0.033,306.398
9.199,0.012,-2.523,-11.304,0.260,-2.635,0.938,-7.260,0.460,-3.052,-0.040,306.398
9.212,0.011,-1.806,-11.300,0.181,-1.638,0.938,-7.177,-0.025,-3.053,0.003,306.398
9.226,0.012,-1.402,-11.301,0.162,-2.226,0.933,-7.261,-0.025,-3.058,-0.037,302.798
9.239,0.011,-2.606,-11.305,0.267,-2.737,0.935,-7.287,0.243,-3.064,-0.006,297.598
9.253,0.012,-2.517,-11.303,0.252,-2.250,0.937,-7.252,0.310,-3.068,-0.031,291.998
9.279,0.011,-2.076,-11.311,0.265,-2.936,0.930,-7.300,0.486,-3.069,-0.030,282.398
9.292,0.011,-2.452,-11.306,0.245,-2.006,0.933,-7.240,0.017,-3.072,-0.002,276.798
9.306,0.012,-1.708,-11.306,0.168,-1.354,0.929,-7.204,0.227,-3.076,-0.020,271.199
9.320,0.012,-1.724,-11.309,0.172,-2.816,0.929,-7.331,0.394,-3.080,-0.039,265.599
9.333,0.011,-2.635,-11.311,0.255,-2.076,0.931,-7.262,0.246,-3.082,-0.031,260.399
9.347,0.012,-2.393,-11.312,0.228,-1.996,0.928,-7.246,0.158,-3.085,-0.005,255.999
9.375,0.012,-1.936,-11.313,0.194,-2.162,0.930,-7.283,0.363,-3.091,-0.036,248.399
9.388,0.011,-2.307,-11.315,0.231,-2.208,0.929,-7.295,0.108,-3.093,-0.012,243.199
9.402,0.012,-2.303,-11.314,0.230,-2.014,0.928,-7.279,0.522,-3.097,-0.052,239.599
9.416,0.012,-2.006,-11.314,0.204,-2.435,0.927,-7.326,0.068,-3.101,0.002,239.599
9.429,0.011,-2.041,-11.315,0.216,-2.226,0.928,-7.291,0.815,-3.100,-0.079,237.199
9.443,0.012,-2.132,-11.315,0.215,-2.030,0.928,-7.300,-0.144,-3.103,0.011,231.599
9.456,0.011,-2.015,-11.314,0.189,-2.329,0.926,-7.325,0.702,-3.104,-0.070,226.399
9.483,0.011,-2.075,-11.311,0.217,-2.105,0.925,-7.316,0.632,-3.108,-0.077,215.599
9.497,0.012,-2.039,-11.309,0.204,-2.281,0.926,-7.333,-0.080,-3.113,0.007,214.799
9.510,0.011,-1.997,-11.308,0.201,-2.279,0.923,-7.351,0.644,-3.113,-0.071,209.599
9.524,0.012,-2.220,-11.309,0.224,-2.366,0.928,-7.339,-0.158,-3.117,0.010,203.999
9.538,0.012,-2.153,-11.310,0.222,-2.096,0.925,-7.275,0.507,-3.120,-0.046,198.399
9.551,0.011,-1.989,-11.309,0.192,-2.074,0.929,-7.083,-0.103,-3.124,0.008,193.200
9.577,0.011,-2.219,-11.310,0.204,-1.564,0.930,-6.785,-0.043,-3.128,-0.003,186.000
9.591,0.012,-2.224,-11.310,0.196,-2.662,0.927,-6.673,0.432,-3.133,-0.037,180.000
9.604,0.011,-2.032,-11.309,0.166,-1.868,0.927,-6.419,0.342,-3.133,-0.032,174.800
9.618,0.012,-2.184,-11.310,0.187,-2.566,0.934,-6.323,0.299,-3.137,-0.026,170.800
9.632,0.012,-2.061,-11.310,0.172,-2.058,0.925,-6.302,0.393,-3.138,-0.040,170.800
9.645,0.011,-2.032,-11.310,0.168,-1.917,0.935,-6.070,0.163,-3.141,-0.013,165.200
9.671,0.011,-2.147,-11.311,0.166,-1.648,0.933,-5.675,-0.113,-3.147,0.009,154.800
9.684,0.011,-2.025,-11.310,0.151,-2.400,0.938,-5.543,0.544,-3.150,-0.041,149.600
9.698,0.012,-2.058,-11.312,0.149,-2.508,0.929,-5.393,0.262,-3.150,-0.019,145.200
9.712,0.012,-2.095,-11.312,0.146,-1.825,0.938,-5.140,-0.119,-3.156,0.008,139.600
9.725,0.011,-2.201,-11.311,0.148,-2.470,0.935,-4.995,0.601,-3.159,-0.040,134.400
9.739,0.012,-2.114,-11.314,0.136,-2.097,0.935,-4.766,0.198,-3.159,-0.013,128.800
9.767,0.012,-2.115,-11.310,0.128,-2.011,0.935,-4.521,0.239,-3.165,-0.016,121.600
9.780,0.011,-2.304,-11.314,0.134,-2.233,0.937,-4.324,0.273,-3.168,-0.016,116.400
9.794,0.012,-1.839,-11.313,0.102,-2.492,0.935,-4.134,0.428,-3.169,-0.024,110.800
9.808,0.012,-2.031,-11.308,0.106,-1.867,0.941,-3.897,0.057,-3.173,-0.004,105.200
9.821,0.011,-2.530,-11.313,0.125,-2.214,0.941,-3.752,0.582,-3.175,-0.026,100.800
9.835,0.012,-2.108,-11.318,0.107,-2.000,0.940,-3.645,0.194,-3.175,-0.014,98.000
9.848,0.011,-1.678,-11.313,0.083,-2.104,0.945,-3.450,0.192,-3.179,-0.007,92.800
9.879,0.011,-2.437,-11.317,0.099,-2.131,0.946,-2.996,0.372,-3.185,-0.015,80.400
9.893,0.012,-1.825,-11.314,0.069,-2.195,0.944,-2.837,0.180,-3.187,-0.007,76.000
9.906,0.011,-1.985,-11.309,0.069,-2.178,0.948,-2.640,0.105,-3.192,-0.002,70.800
9.920,0.012,-2.509,-11.314,0.083,-2.425,0.947,-2.458,0.390,-3.194,-0.014,65.600
9.934,0.012,-1.960,-11.315,0.060,-1.986,0.946,-2.223,0.161,-3.196,-0.005,59.600
9.947,0.011,-1.787,-11.308,0.046,-2.330,0.947,-2.039,0.146,-3.201,-0.003,54.400
9.973,0.011,-2.373,-11.313,0.058,-2.087,0.947,-1.841,0.379,-3.206,-0.009,49.200
9.987,0.012,-1.733,-11.310,0.039,-2.348,0.945,-1.698,0.133,-3.209,-0.003,45.200
10.000,0.011,-1.889,-11.305,0.038,-2.201,0.947,-1.501,0.091,-3.214,-0.002,40.000
10.014,0.012,-2.448,-11.309,0.042,-2.335,0.946,-1.294,0.493,-3.216,-0.008,34.400
10.027,0.011,-2.117,-11.313,0.031,-2.079,0.946,-1.095,0.304,-3.217,-0.004,29.200
10.041,0.012,-1.742,-11.308,0.021,-2.329,0.947,-0.918,0.149,-3.221,-0.001,24.400
10.069,0.012,-2.220,-11.310,0.015,-2.250,0.945,-0.497,0.230,-3.226,-0.002,13.200
10.082,0.011,-1.748,-11.307,0.007,-2.283,0.943,-0.302,0.236,-3.229,-0.001,8.000
10.096,0.012,-1.929,-11.302,0.002,-2.128,0.945,-0.090,0.249,-3.233,-0.000,2.400
10.110,0.012,-2.461,-11.306,0.000,-2.383,0.945,0.000,0.238,-3.236,0.000,0.000
10.123,0.011,-2.104,-11.308,0.000,-2.167,0.945,0.000,0.243,-3.238,0.000,0.000
10.137,0.012,-1.813,-11.303,0.000,-2.141,0.945,0.000,0.124,-3.243,0.000,0.000
10.150,0.011,-2.210,-11.304,0.000,-2.281,0.944,0.000,0.562,-3.244,0.000,0.000
10.177,0.011,-2.045,-11.306,0.000,-2.230,0.945,0.000,0.269,-3.249,0.000,0.000
10.191,0.012,-2.025,-11.303,0.000,-2.072,0.945,0.000,0.495,-3.250,0.000,0.000
10.204,0.011,-2.156,-11.306,0.000,-2.344,0.946,0.000,0.144,-3.251,0.000,0.000
10.218,0.012,-2.106,-11.308,0.000,-2.404,0.944,0.000,0.275,-3.256,0.000,0.000
10.231,0.011,-1.851,-11.303,0.000,-2.094,0.945,0.000,0.540,-3.257,0.000,0.000
10.244,0.011,-2.225,-11.302,0.000,-2.392,0.945,0.000,0.336,-3.257,0.000,0.000
10.270,0.011,-1.944,-11.304,0.000,-1.934,0.944,0.000,0.359,-3.267,0.000,0.000
10.283,0.011,-1.720,-11.299,0.000,-2.272,0.946,0.000,0.737,-3.264,0.000,0.000
10.297,0.012,-2.293,-11.302,0.000,-2.417,0.946,0.000,-0.192,-3.267,0.000,0.000
10.311,0.012,-2.191,-11.306,0.000,-2.329,0.944,0.000,0.461,-3.275,0.000,0.000
10.324,0.011,-1.978,-11.302,0.000,-1.854,0.946,0.000,0.958,-3.270,0.000,0.000
10.338,0.012,-2.100,-11.301,0.000,-2.502,0.947,0.000,-0.344,-3.273,0.000,0.000
10.365,0.011,-1.913,-11.304,0.000,-1.719,0.947,0.000,0.958,-3.280,0.000,0.000
10.378,0.011,-1.993,-11.301,0.000,-2.478,0.947,0.000,0.092,-3.278,0.000,0.000
10.392,0.012,-2.369,-11.302,0.000,-2.395,0.944,0.000,-0.184,-3.289,0.000,0.000
10.405,0.011,-2.193,-11.305,0.000,-1.866,0.947,0.000,0.952,-3.289,0.000,0.000
10.419,0.012,-1.833,-11.302,0.000,-2.219,0.947,0.000,0.158,-3.285,0.000,0.000
10.433,0.012,-2.185,-11.301,0.000,-2.482,0.945,0.000,-0.306,-3.296,0.000,0.000
10.446,0.011,-2.330,-11.306,0.000,-2.071,0.946,0.000,0.779,-3.298,0.000,0.000
10.472,0.011,-1.990,-11.302,0.000,-2.484,0.946,0.000,-0.183,-3.301,0.000,0.000
10.485,0.011,-2.079,-11.304,0.000,-2.111,0.947,0.000,0.216,-3.307,0.000,0.000
10.499,0.012,-2.119,-11.306,0.000,-2.225,0.949,0.000,0.652,-3.306,0.000,0.000
10.513,0.012,-2.060,-11.304,0.000,-2.290,0.948,0.000,-0.088,-3.308,0.000,0.000
10.526,0.011,-2.148,-11.303,0.000,-2.341,0.949,0.000,-0.047,-3.317,0.000,0.000
10.540,0.012,-2.207,-11.305,0.000,-2.093,0.949,0.000,0.829,-3.317,0.000,0.000
10.568,0.012,-1.984,-11.304,0.000,-2.500,0.949,0.000,0.113,-3.325,0.000,0.000
10.581,0.011,-2.344,-11.306,0.000,-1.988,0.950,0.000,0.651,-3.326,0.000,0.000
10.595,0.012,-2.144,-11.308,0.000,-2.285,0.952,0.000,0.371,-3.324,0.000,0.000
10.608,0.011,-2.060,-11.307,0.000,-2.266,0.950,0.000,-0.194,-3.330,0.000,0.000
10.622,0.012,-2.137,-11.307,0.000,-2.116,0.953,0.000,0.394,-3.336,0.000,0.000
10.636,0.012,-2.187,-11.310,0.000,-2.142,0.952,0.000,0.605,-3.333,0.000,0.000
10.649,0.011,-2.052,-11.310,0.000,-2.222,0.953,0.000,-0.208,-3.338,0.000,0.000
10.675,0.011,-2.243,-11.310,0.000,-2.065,0.950,0.000,0.759,-3.343,0.000,0.000
10.689,0.012,-2.068,-11.311,0.000,-2.257,0.952,0.000,0.147,-3.343,0.000,0.000
10.702,0.011,-1.900,-11.309,0.000,-2.434,0.949,0.000,0.101,-3.350,0.000,0.000
10.716,0.012,-2.126,-11.307,0.000,-2.115,0.950,0.000,0.605,-3.351,0.000,0.000
10.729,0.011,-2.243,-11.309,0.000,-2.364,0.949,0.000,0.468,-3.349,0.000,0.000
10.743,0.012,-1.935,-11.308,0.000,-2.400,0.947,0.000,-0.148,-3.354,0.000,0.000
10.771,0.012,-2.091,-11.304,0.000,-2.146,0.946,0.000,0.347,-3.358,0.000,0.000
10.784,0.011,-2.031,-11.304,0.000,-2.326,0.947,0.000,-0.208,-3.364,0.000,0.000
10.798,0.012,-2.036,-11.301,0.000,-2.230,0.946,0.000,0.337,-3.370,0.000,0.000
10.811,0.011,-2.163,-11.301,0.000,-1.977,0.949,0.000,0.476,-3.370,0.000,0.000
10.825,0.012,-2.131,-11.303,0.000,-2.365,0.949,0.000,0.095,-3.372,0.000,0.000
10.839,0.012,-2.046,-11.303,0.000,-2.185,0.948,0.000,0.102,-3.379,0.000,0.000
10.852,0.011,-2.043,-11.301,0.000,-2.121,0.950,0.000,0.588,-3.380,0.000,0.000
10.878,0.011,-2.158,-11.304,0.000,-2.338,0.951,0.000,-0.077,-3.386,0.000,0.000
10.891,0.011,-1.981,-11.302,0.000,-2.214,0.950,0.000,0.409,-3.390,0.000,0.000
10.904,0.011,-2.070,-11.301,0.000,-1.965,0.952,0.000,0.474,-3.390,0.000,0.000
10.918,0.012,-2.325,-11.304,0.000,-2.308,0.953,0.000,0.021,-3.394,0.000,0.000
10.931,0.011,-2.115,-11.305,0.000,-2.285,0.952,0.000,0.324,-3.399,0.000,0.000
10.945,0.012,-2.069,-11.303,0.000,-2.124,0.953,0.000,0.580,-3.398,0.000,0.000
10.973,0.012,-2.008,-11.303,0.000,-2.390,0.951,0.000,0.120,-3.407,0.000,0.000
10.986,0.011,-1.973,-11.302,0.000,-2.313,0.949,0.000,0.523,-3.409,0.000,0.000
11.000,0.012,-2.200,-11.301,0.000,-2.263,0.948,0.000,0.230,-3.410,0.000,0.000
11.013,0.011,-2.139,-11.304,0.000,-2.422,0.947,0.000,0.058,-3.416,0.000,0.000
